Indicator Name,Indicator Code,Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,15443.9073,17929.88971,20328.43889,22457.86265,23428.78913,24701.38593,27169.68439,25506.78703,24715.50994,25374.49559,24811.68668,24285.07176,23559.17001,24454.39134,26092.25178,27698.5312,29900.41147,30864.88035,29881.81436,31757.81138
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,3287.888748,3665.570243,3801.869597,4095.681357,4411.033751,4454.430379,4521.963999,4670.654839,4713.540459,4542.72072,5175.025628,6535.293936,8246.995826,10084.52184,10936.94861,11173.56951,13534.7055,15364.67955,12634.55114,12863.13383
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,26405.91588,26722.44119,23230.4718,23662.80668,26239.0273,27261.17166,27378.19298,30256.5829,31518.38229,30928.67564,27803.06225,30979.11448,37889.8212,45370.12645,54885.2613,54813.95469,65566.30917,53087.52597,37973.95219,39463.29089
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,308.1502536,322.243454,306.1686498,351.8848828,380.0984013,406.8857207,422.9243667,420.9653204,448.0969889,450.4151061,459.5766355,480.2069446,558.4416044,642.556503,731.7417369,820.2983339,1055.136489,1027.906574,1126.945129,1375.391157
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,683.7384322,730.2214455,816.464647,900.2674297,1013.699545,1124.16197,1052.107705,459.2276532,664.7397402,773.3109699,742.1107816,893.3199025,1058.299984,1143.496951,1257.653396,1585.650791,1859.302639,2171.7048,2272.733849,2951.699149
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,,,1037.070228,1141.46831,1519.977942,1818.173014,1699.580022,1626.120038,1628.170452,1550.090608,1740.796285,1732.121661,1989.513801,2369.265585,2753.612704,3157.749312,4004.42275,4678.248802,4525.948608,
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,,,,,,,455.4440898,457.3928098,760.5929494,1063.481473,759.3352076,741.6417562,,957.1619186,1134.736869,1585.489552,1945.539637,2867.295098,2065.929717,2532.323671
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,13658.65064,15236.32612,14211.16852,15419.13531,18575.62345,20339.19486,22086.78982,23733.79924,25679.52836,25629.43332,27339.74308,31434.50583,39814.94781,45929.86047,48866.39093,52500.66143,59664.67079,59573.66416,50034.17826,45873.10618
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMY,,,,,12672.33394,14032.57418,15994.68685,18465.98437,20653.89839,20359.46252,20812.80909,24251.80573,28727.9529,34732.62014,36449.11341,42649.33015,50191.06172,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,11956.0089,12838.41816,12530.99838,13830.28675,17310.09121,18464.52987,18586.73744,18392.14176,18088.97745,19859.30215,19093.10966,17195.49106,17739.70184,18588.80505,19330.02435,20624.57995,23274.30029,27591.62242,26032.16351,28522.40858
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,21058.77113,22394.75541,18054.53111,18631.53091,19910.00067,22271.33092,21069.54779,21519.06412,21227.31087,19388.27875,19721.9652,21435.1393,26291.33804,29832.6129,30478.84559,31776.97775,35826.02346,38563.05309,35073.15802,33788.44828
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1706.622733,1459.095649,2003.755845,2007.369266,2344.141928,2600.598346,2948.82784,3419.20432,3430.425939,3479.056754,3495.299336,3697.005381,3579.595088,3841.776787,4262.552201,4615.902276,4948.975155,4994.309219,4615.278558,5133.439301
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,28540.77148,31013.64715,35451.29751,38814.89438,42522.06659,37421.67386,34294.89898,30967.28809,34998.80997,37291.70616,32716.41867,31235.58818,33690.93773,36441.50449,35781.23498,34102.20617,34094.88711,37972.23721,39473.36291,43063.13637
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1182.887485,1422.671618,1435.195816,1535.955013,1603.683983,1601.946533,1625.443104,1721.433479,1741.596215,1764.229892,1826.220624,1902.388281,1974.778497,2157.162674,2326.280231,2719.331261,3022.008124,3796.757431,4027.052081,4369.998242
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1512.485066,1515.104043,1433.461534,1320.321628,1288.239021,1350.333844,1445.56941,1468.701786,1130.113603,1229.000958,1490.926751,1658.031146,2068.123518,2874.288483,3771.278957,5291.574022,6771.646865,8513.562609,7164.769471,9069.701969
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,336.3064659,328.2728916,222.5369335,268.2946163,329.8484752,427.2846619,453.1293526,474.5768403,423.3466304,406.0728332,404.8648383,399.3354503,440.8667874,463.8357444,526.1307209,615.8593518,726.598937,793.6245813,774.9283435,794.7672094
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,653.2986684,669.5702721,646.2242782,737.6541732,745.7845145,865.3045353,867.5120715,827.4895935,855.4578953,812.276166,745.8885102,851.1343651,1053.407272,1132.829601,1184.268717,1172.534289,1345.226027,1372.670299,1305.803787,1518.654632
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,7122.701332,7555.272527,8219.896199,9525.43563,11467.81385,12249.17315,11234.777,7462.838645,9554.439443,11346.66499,10654.93555,12093.7573,13451.22942,15028.94015,17550.85389,19676.12418,21590.10558,19028.01293,16958.65239,20540.17693
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,KSV,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2194.372651,2277.0647,2698.367638,3228.575389,3085.394966,3144.472066
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,5420.942324,,,,16703.424,19343.13024,18078.51806,14711.28252,16218.29273,19434.40002,17362.15271,18426.17967,22510.88622,27148.17045,35687.91766,43191.02789,46866.97744,57842.27283,40022.63497,45436.79018
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,575.9551334,513.0359215,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.620275,308.4090314,321.726538,380.5073624,433.2351189,476.4800976,543.1107024,721.7686908,966.3936272,871.2182975,880.0385141
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,238.4056081,254.3215955,291.3508279,329.9727771,367.7779162,381.7617728,348.2478656,249.9934771,278.5774618,325.5930951,326.9824058,319.8603986,362.4712035,417.5710523,475.4715872,591.0901785,711.9661815,904.006845,954.3106111,1158.129965
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (all income levels),LCN,2736.194986,2914.580687,3118.120829,3515.715907,3795.477156,4029.74637,4324.27884,4269.360302,3761.42699,4108.579845,3949.369368,3498.175043,3701.688999,4204.305975,5020.228159,5819.737832,6771.776423,7770.700404,7202.638823,8798.906337
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (developing only),LAC,2668.996798,2845.267811,3049.044207,3444.787117,3721.213019,3952.318557,4242.224825,4175.84798,3653.438294,3994.601454,3819.246807,3359.588077,3556.307973,4053.709724,4864.941392,5662.079664,6613.074165,7603.321761,7042.990612,8649.898025
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,2549.032934,1854.410857,1743.067414,2007.684535,2106.882009,2273.01106,2521.006909,2745.603948,3048.976931,3300.934656,3529.940091,3983.019109,4810.669829,5950.128196,6973.160943,8713.067953,12638.14729,14857.88662,11475.69233,10723.35626
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,312.9123016,276.8121835,264.9409631,240.1483343,266.747516,277.4584593,287.3609445,281.8989286,277.879137,283.169118,280.4145351,294.6139385,324.9690594,372.2650691,424.3387003,484.1529748,576.0589917,702.5544417,682.932481,746.5565351
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1471.053405,1771.415738,2318.684914,2852.730501,3384.026375,3868.235991,4378.741988,4732.81289,4712.981276,4612.198672,4641.125804,4950.812719,5103.118253,5449.931423,5394.479476,5476.195185,6059.852982,7218.674245,8321.370741,9226.570859
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,358.8661177,416.7562595,408.0446804,419.0671864,453.7566877,435.2021092,449.0917953,420.9015152,404.8763807,379.7756226,345.1433217,317.6707916,466.8183363,602.92823,662.4247738,685.1543663,758.4836838,764.3298526,796.2727151,1003.699581
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,166.3992962,108.8025922,78.99178121,64.80639946,64.35623948,72.32931711,125.3542136,141.5282778,162.9679261,185.8134039,175.2120236,178.9003105,134.6541069,150.9997184,170.3042759,182.2726013,212.5275042,232.5295343,229.2273919,247.3384639
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,7235.089328,7513.807832,6667.215796,6104.097019,5348.969853,5734.430685,6200.853688,5405.728029,5937.373624,6479.712522,5330.831751,3651.352565,4342.579094,5905.857823,7626.034519,9583.794699,11921.40907,15150.15592,9957.490406,
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,50533.21894,54811.04224,55484.6993,63770.62738,78488.89014,79928.91356,72481.56999,77273.24957,82048.22609,75606.2032,74966.17103,79956.51832,90301.81237,100520.1298,105440.2922,113981.3072,130503.7975,138774.6661,134914.6728,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,2777.173624,2314.066817,2016.122217,1902.751696,2178.196091,2339.673918,2833.094228,3170.75246,3113.119772,3267.347443,3492.733445,4082.923995,5387.26273,6564.094228,7603.966776,8864.992301,11584.24118,14071.26511,11033.58846,11046.05185
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,852.9995812,875.1029216,893.298781,951.5800759,1060.23073,1136.15816,1183.224948,1127.017553,1080.412184,1161.828907,1156.375821,1163.949311,1311.955937,1537.325005,1803.359191,2116.081266,2585.541463,3058.546698,2932.965335,3485.510096
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,283.1145531,262.5474425,243.8013482,220.8500976,246.513444,268.7252266,273.2520909,272.6568744,264.7396245,257.9596305,254.3858809,260.8168745,280.7531836,308.5114153,334.4621117,359.4925556,412.5818943,481.5508957,499.8215257,531.5075966
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,463.7782668,477.7886703,471.5197799,502.6117769,550.0399406,589.6086893,597.3578945,527.8754836,567.5198802,593.7120331,588.1152826,619.429518,699.1094438,789.5314593,897.2645098,1050.130517,1275.89974,1412.437234,1411.723276,1676.423168
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,35444.40899,39235.53307,39727.1949,43560.93918,50599.89488,49687.70415,44145.43327,45570.6532,49219.41205,46457.89144,45748.09167,50605.39736,64562.47845,74419.60849,80959.97537,90031.71855,106901.5674,118218.777,104353.6916,104512.1799
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9377.56973,12123.19554,13707.98051,14974.37143,16466.47621,16374.4928,16237.81264,14820.21318,13945.48336,14128.87518,14796.25109,15591.68655,17251.28959,21820.32617,24493.34094,29533.35233,35715.63012,39978.36385,40120.95332,51998.90783
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,2441.651908,1197.673801,1311.597264,1730.546733,2266.061514,2241.016544,1883.672972,1792.328866,1835.562936,1785.326792,1704.778535,1874.791635,2345.486273,2712.320346,2936.942558,3211.088933,3984.441605,4791.192876,4528.254736,4434.48891
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,228.306212,252.5641223,273.0807036,233.8922956,240.6732158,294.8852771,253.5954555,259.0733923,249.6221928,252.3761085,285.8356227,269.1190222,325.0079549,251.4032624,281.705602,299.3032796,386.8562712,480.6405942,421.7802278,421.0012434
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,229.9257062,185.8683745,212.9939578,120.9354673,141.395168,226.5041761,258.0982614,164.9573303,162.5964669,155.2715653,148.8813079,225.2291277,199.643224,210.4731023,214.8887593,236.2156117,254.4875036,290.8591055,327.3434033,339.1855873
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2626.38687,3080.140644,3395.439686,3686.175306,4287.112932,4746.613672,4598.804142,3233.306235,3461.145201,4005.556325,3871.705184,4113.571186,4397.508351,4874.84429,5285.50406,5890.30816,6904.598038,8099.198601,6902.175561,8372.830966
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,1083.112737,1229.108884,1356.559356,1463.003515,1604.220765,1773.438053,1962.238142,2046.850876,2193.744442,2284.973955,2838.07079,2885.492984,3251.617742,3638.573584,3361.592476,4353.01367,5079.994869,6149.011847,6229.670494,6570.429112
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,273.4171317,313.6171699,287.5527959,184.3031529,251.0204039,259.5029258,238.6560895,243.5481366,234.3200063,214.4665918,225.9260609,278.5241724,352.37525,381.6227009,402.6305785,431.5591638,509.6921795,604.2937016,601.2609041,613.044529
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7688.027507,8365.0131,7428.475601,8149.416324,9717.501938,9852.310011,9683.145408,10091.2798,10301.42329,10377.03732,9967.790407,10849.75028,12844.58799,14064.2296,14809.92518,15723.41979,18368.98839,20765.36892,19564.19575,19624.85381
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1702.263302,1844.53807,1987.629896,2137.268862,2357.081242,2157.232092,2056.001496,2093.242211,2073.327441,2127.485462,2208.899556,2395.710673,2440.521339,2522.82877,2643.442604,2745.681501,2852.878188,2885.131678,2838.42944,3015.208738
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,704.0818511,694.8184463,576.822795,590.5139923,617.4798947,611.8725414,578.0332774,551.0781352,547.4316054,489.511645,476.236048,472.9524894,542.3563589,618.4615291,716.8580083,971.4882976,1044.849438,1088.014548,896.1964785,1044.54796
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2669.326282,2973.205388,2973.793609,3197.336956,3599.551751,3899.442433,3646.637842,3593.241569,3651.231078,3861.038542,3780.828848,3939.281863,4587.656108,5177.366465,5054.358095,5194.478062,6182.197329,7599.976243,6921.589977,7583.893655
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3659.683339,4154.426906,4524.709377,4650.114233,3107.073918,3546.928961,4206.564036,4342.334118,4884.625014,5816.614481,6139.301715,6324.167505,6740.20548,7223.869614,7972.553641,8830.844748,9484.731556,9893.414594,7875.820872,9132.807729
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1683.055018,1757.901179,1911.736365,1913.536499,2076.102483,2032.032981,1921.038687,2045.311584,2061.753437,2181.184788,2240.351053,2243.968,2262.831548,2200.868325,2285.229685,2318.238191,2338.512642,2386.966223,2527.991987,2678.198452
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (all income levels),MEA,2024.625743,2167.083008,2134.320676,2170.880323,2393.964904,2645.693076,2696.522716,2587.37891,2720.318171,3002.146522,2918.743245,2860.191508,3142.669348,3567.907938,4167.510626,4788.515412,5488.199026,6713.185412,5813.666833,6585.43544
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (developing only),MNA,1071.546737,1133.746062,1123.511303,1123.141892,1253.726042,1413.500493,1433.011687,1446.476929,1501.977938,1562.697111,1546.191752,1487.78001,1626.219705,1841.84927,2089.371269,2403.12129,2873.692045,3506.564672,3262.632344,3638.919959
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,930.7045167,958.815996,982.4169346,1052.070449,1173.258423,1257.925615,1312.095281,1249.467048,1198.57399,1293.529975,1289.195745,1298.412645,1466.852206,1723.441667,2027.587133,2386.280447,2922.551356,3461.93246,3318.168184,3956.989904
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,835.0154102,625.3015386,640.1654315,460.8322558,476.992678,462.172015,527.3916381,448.83657,321.0269725,354.001668,407.7304677,458.6781966,548.2904455,720.9431325,831.1602652,950.6164233,1230.811876,1695.973286,1525.53152,1631.522436
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,79173.23804,86220.41127,80065.93186,83511.32004,94816.46934,93709.08715,83598.69876,85198.54805,83410.14086,75382.44663,75702.81917,82226.67786,101604.8637,116499.8709,121386.0643,132233.7699,169269.633,186242.9297,172676.3407,
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1068.516257,585.121312,338.3187242,404.5749112,629.6975551,578.7122109,503.4639986,475.0697594,442.641144,471.4733258,520.8421074,567.9704204,641.9250224,792.243732,990.5866242,1314.136986,1613.594836,2108.075545,1690.416984,2249.7659
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,,,,,,,,,,1555.912521,1840.224338,2043.456521,2721.374674,3307.091785,3601.470377,4299.169841,5842.482672,7183.470596,6569.086945,6509.717447
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1093.08347,1097.828018,1017.081958,1133.586575,1213.27823,1327.930182,1194.052468,1410.79101,1382.394583,1271.811092,1280.279764,1355.517619,1651.959583,1867.250651,1930.528,2106.204347,2388.793895,2793.447652,2827.818554,2795.490228
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,194.374688,137.5107198,136.4999315,140.3542065,141.0109617,193.6677987,222.4971576,245.1696461,250.7907785,233.4392656,218.0170758,218.8187813,236.6101382,281.4338955,316.7314039,333.293152,368.1580528,442.9010525,423.2165399,393.7180597
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1700.989018,1876.098399,1827.030472,2027.567816,2121.345763,2052.622069,2075.054359,1885.467338,1829.152892,2061.620971,1831.68322,,2456.947838,3232.847905,3491.272806,3766.781165,4078.684975,4017.318684,3983.237554,4875.97092
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,200.5442361,169.6973758,178.1350681,193.0662054,203.8032185,204.2471993,216.7608792,208.8258628,211.2723522,225.1686785,240.4730575,236.708402,242.1431396,272.2497202,298.0087738,326.0378228,362.2216826,434.9576419,438.2887167,534.5219887
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,20130.67182,22142.4269,21418.40235,22830.00164,27101.95313,26913.52152,24760.9017,25634.61786,26021.63765,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.93271,47770.80121,52951.03359,47998.26575,46597.08625
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,15413.99685,16544.24372,16897.24304,16240.24038,18800.20868,18309.48444,16323.43381,15408.8121,14611.8328,12579.59511,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,11965.38668,11536.76964,12829.05057,14989.47122,17094.61817,18454.07846,17169.51818,14469.15184,15044.72978,13375.4338,13625.30095,16579.44686,21537.96078,25005.59781,27354.29319,26172.54871,31694.78745,30611.3527,27196.88317,32619.84945
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,352.8660866,414.6867771,396.4745198,656.4292347,688.1851565,701.5462577,701.2607517,727.3163633,749.2706796,775.8292201,796.8436269,771.3833952,775.7000249,833.9725725,898.3486635,952.0909804,1017.686187,1130.71747,1088.165885,1138.633074
